timestamp,time,open,high,low,close,volume
1760529600000,1760529600000,0.5039,0.8551,0.4681,0.6257,89172432.0
1760551200000,1760551200000,0.6257,0.6417,0.4489,0.4749,32040340.0
1760572800000,1760572800000,0.4749,0.5357,0.4054,0.433,26741622.0
1760594400000,1760594400000,0.433,0.438,0.3617,0.39,36619975.0
1760616000000,1760616000000,0.39,0.4412,0.3156,0.3284,64419960.0
1760637600000,1760637600000,0.3284,0.3539,0.3175,0.327,31079979.0
1760659200000,1760659200000,0.327,0.3559,0.3114,0.3528,34271484.0
1760680800000,1760680800000,0.3528,0.3582,0.2719,0.2868,50773730.0
1760702400000,1760702400000,0.2868,0.2965,0.2663,0.2918,34311839.0
1760724000000,1760724000000,0.2918,0.3204,0.2859,0.3196,16162620.0
